label_1;label_2;label_3;label_4;text
leave_fact;opin;leave_fact;other;Die kanadische Regierung fährt keine liberale Linie, sondern setzt auf intersektionalen Kulturmarxismus. #peoplekind #Marxism #feminism #1984returns @randomuser123
leave_fact;leave_fact;leave_fact;leave_fact;Hab den Quatsch gehört. Voll die Hirngespinste von @random_user123. Keiner will diesen Blödsinn von Macron und @coolguy456. Der Zusammenhalt is schon lange futsch. Keins der Länder in der EU will diese illegalen islamistischen Wirtschaftsmigranten.
sarc;other;other;sarc;Wie wär's mit Penis oder Vagi? Da gibt's ja dann auch wieder unterschiedliche, oder?
opin;other;opin;other;Dat wird echt noch viel bekloppter.
sarc;sarc;sarc;other;Dublin is für so n Land ohne Mittelmeer eigentlich n Volltreffer, oder was meinst du, @xy12345?
other;other;other;other;Agitprop action bei der @xyz123 ... :D
leave_fact;opin;opin;opin;"Von dem Künstler hätte man vor 20 Jahren noch tagelang erzählt. Und das auch völlig zurecht, damit niemand naiv nachts durch Straßen läuft. Heutzutage zählt er nur noch als ""regional bekannt"" und stattdessen kriegen wir News über verrückte Unfälle weit entfernt, so 8000 km weg."
leave_fact;construct;opin;opin;Ist leider nicht so wie behauptet. Seitdem Italien und Malta gegen die Schleuser-NGOs vorgehen, sind die Todesfälle im Mittelmeer auf nem jahrelangen Tiefstand. Schleuser-NGOs einkesseln = Leben retten! @fakeaccount123
other;other;other;other;Sollte eigentlich nur @luna_bo und @mira_catalunya lesen... Oder @puchi_123 mit über 2 Millionen an Fördergeldern von Cataluñia Today (falls es da noch gibt, vielleicht sind die ja dann die ersten Leser). Ups... @luna_bo und @mira_catalunya sind ja auch gefördert.
leave_fact;leave_fact;leave_fact;leave_fact;Kleine grüne Göre.
construct;construct;opin;opin;Wenn die Alten so weitermachen, dann war's das bald mit Deutschland!
leave_fact;opin;opin;leave_fact;Widerstand is jetzt ein Muss, bevor Merkel Deutschland komplett kaputtmacht! Trump sagt: „Leute in Deutschland sind wegen Migration sauer auf ihre Regierung.“
construct;construct;opin;opin;"Eine Aufgabe für die ganze Menschheit, die aber von nem einzelnen Land gestartet werden kann. ""Alle oder keiner"" bringt uns nur um. Kein Witz. @fakeuser123"
leave_fact;construct;leave_fact;opin;"DieAushöhlung von Demokratie beiDerMRgeht immer weiter. Soros-beeinflussteRichter als gehorsame Helfer der Globalisten/Neoliberalen: Aufhebung vom Burkaverbot durch UNMRausschuss Urteil gegen Mohammed-Kritik UN GlobalMigrationPakt #Agenda2030 für nachhaltige Entwicklung; Liste wird länger @trueaccount123"
construct;construct;leave_fact;opin;Wer das anders checkt, kriegt früher oder später, was ihm zusteht. Spätestens wenn die Sozialsysteme zusammenbrechen und die linke Wohlfühloase vom Sozialstaat für alle platzt. @randomUser123
construct;leave_fact;opin;opin;Ahh, wenn Erdogan auf Rechtsstaatlichkeit scheisst... „wirft die Aktion viele Fragen auf“. Aber ne Regierung, die solche Sprüche bringt, wirft GANZ andere Fragen auf! @randomuser123
leave_fact;opin;leave_fact;opin;Wo sind die Leute, die sich gegen das Töten und Vergewaltigen durch Islamisten an Deutschen einsetzen und unsere Heimat schützen, eigentlich geehrt?
leave_fact;leave_fact;opin;opin;Lieber Neuwahlen, die SPD benimmt sich voll kindisch wenn sie nich kriegt was sie will! Unser Land leidet drunter. Bei Neuwahlen landen die locker unter 15% und werden nur ne Oppositionspartei. Da müssen sie sich halt neu finden! #FakeUser123
leave_fact;leave_fact;leave_fact;leave_fact;Merkel is wahrscheinlich diejenige, die Deutschland und wohl auch die EU zu Grabe trägt. #FakeUser123
leave_fact;leave_fact;opin;leave_fact;Und Frau Meier verstößt jeden einzelnen Tag gegen das deutsche Grundgesetz.
opin;opin;other;other;War früher oft in der Minderheit, hat Merkel das öfters in Mehrheit gedreht. Hoffe das bleibt so. @coolaccount123
leave_fact;leave_fact;leave_fact;opin;Im linken Juste Krei wird einfach so lang an negativ behafteten Wörtern gedreht, bis sie zur freshen Agenda passen und der Diskurs abgeblockt wird. @randomUser123
construct;leave_fact;leave_fact;opin;Schon der Jahreswechsel in Kölle hat gezeigt, dass wir auf lange Sicht mit stark fallenden Kriminalitätsraten rechnen können. Zumindest so, wie es Politik, Medien und deren manipulierte Zahlen uns vormachen. Die Straftaten von Einheimischen gehen jedenfalls nicht so fix zurück. #FakeAccount123
opin;opin;opin;opin;Jetzt ist Schluss! Die SPD kann gern die Koalition verlassen, dann wird halt neu gewählt. Dann landet die SPD unter 15 Prozent und ist ausm Regierungsteam draußen.
opin;opin;leave_fact;opin;Wer soll das Wir sein? Meint er wohl seine CSU-Clique. Die Leute haben keinen Bock auf Sprüche wie „das wusste ich nicht“. Ganz klar, Politiker checken nicht, was die Bürger wirklich wollen, und das ist mega anmaßend! @fakekonto123
opin;opin;leave_fact;opin;danke aber nein danke! Für Macron geht nur Frankreich, Europa interessiert ihn nich.
opin;opin;opin;opin;Mit Merz an der Spitze wär die CDU echt wählbar... Wenn wer in der Partei was draufhat, dann er. @cool_kandi
construct;opin;opin;construct;Wie kommt's, dass im #sprachtest nach der Würde vom Menschen gefragt wird? Die is doch unantastbar! Gilt doch für jeden! Und wie menschenwürdig is so ein #sprachtest eigentlich?
leave_fact;leave_fact;leave_fact;leave_fact;Was mir bei @max_krieger und @nachrichtflash fehlt: Eine deutliche Distanzierung von jeder Gewaltform. Was ich zum Glück nicht vermisse: Einseitige Propaganda.
opin;opin;opin;opin;Heißt es nicht ständig, die #Unie sei ein solidarisches Ding? Hoffe mal, dass Deutschland auch passende Ansprüche an das Geld knüpft (aber wird wohl eher nix sein).
construct;leave_fact;sarc;sarc;Umsturz? U M S T U R Z ? (Hab da ne günstige Quelle für #Aluhüte, wenn ihr wollt.) @falscheraccount
construct;opin;construct;construct;Laut den Rassisten kommen Menschen von gelben, schwarzen und weißen Affen. © Werner Hader (*1926) Journalist und Autor fürs Radio+TV. „Wie fühlt sich wohl ein Zebra in 'nem rassistischen Umfeld?“ © Walter Luden (*1945) Journalist + Autor #nieafdwählen @user1234 @fakeaccount89
other;other;other;other;die können sich jetzt erstmal bisschen zurücklehnen.
leave_fact;leave_fact;leave_fact;leave_fact;Komm echt spät mit der Idee, Beileid auszudrücken. Warum mischt du dich da überhaupt ein? In deiner Religion ist sowas normal und wird bei Selbstverteidigung kaum bestraft. #widerlich #politik #glauben @randomuser123
construct;construct;opin;opin;Naja, ihr seid ja nicht alle Fans, z.B. von @xyz_fan, obwohl das auch nur Leute sind. So ganz stimmt die Aussage halt nicht.
leave_fact;sarc;sarc;leave_fact;Was is eigentlich aus den Hetzjagden und Pogromen geworden? Und ehrlich, könnt ihr echt nich checken, warum die Leute #Luegenblatt oder wenigstens #Lochpresse rufen? @falscheaccount123
leave_fact;leave_fact;leave_fact;sarc;"Oh, der Jannis ist ja auch noch am Start ;) Ey, Schatzi, wo hast du dich denn so versteckt ^^ Von dir hört und sieht man echt kaum noch was. Wir dachten schon, du hättest die #XYZ Partei verlassen. #KeinBockAber ganz der gleiche, das Hetzen bist du echt nicht losgeworden, oder?"
other;opin;opin;other;Also gut, zum Glück sind Sie echt höflich und zeigen voll, dass Sie aus nem richtig guten Elternhaus stammen....
construct;leave_fact;leave_fact;construct;Vielleicht sollten Sie mal die Teilnehmer genauer unter die Lupe nehmen, Frau Reporterin. Dann würde Ihnen auffallen, dass Sie sich da auch mit Antidemokraten, Extremisten und Rassisten verbünden. Echt großes Kino, wahnsinns-Show @randomuser123.
opin;construct;opin;opin;Umsonst ÖPNV klappt in manchen Städten einfach nich. In Stuttgart zum Beispiel kommen bei Feinstaubalarm alle Züge wegen Überfüllung erst mit nem 10-minütigen Delay an. @fakespot123
opin;opin;opin;opin;Und wer trägt jetzt die Verantwortung? Die Leute, weil sie in Städten wohnenDie Regierung, weil sie immer mehr Industrie wachsen lässtDer Mensch, weil er in der Evolution nach Fortschritt strebt? Wenn überhaupt, dann wir Menschen!
opin;other;other;other;Ich geb Bescheid und mach’s besser.
leave_fact;leave_fact;leave_fact;leave_fact;Ach so, der Typ Spahn. Offen schwul und mit nem Typen verheiratet. Kinder bekommen wird da wahrscheinlich mit Analsex schwierig. Den Spahn sollte man echt mal einsperren, Herr Merz. Der hat schon als Staatssekretär krass aufgefallen.
other;other;other;other;Schon Richard der Dritte hat’s gecheckt: „Ein Pferd, ein Pferd! Mein Reich für ein Pferd!“ @coolaccount123
other;sarc;sarc;sarc;"Ich find das mega spannend. Bei solchen Themen zock ich immer das Game ""AfDer guessen"". Versuch bei nem einzigen Kommentar zu checken, ob der Schreiber AfDer ist und guck dann die Timeline an. In 98% der Fälle passt das auch. ;) @randomuser123"
leave_fact;other;other;other;Oh schau mal, der Typ hat nen braunen Hals. #Altmeier123 #groko_fail #Märrkel
construct;leave_fact;leave_fact;opin;Mir ist richtig schlecht. Voll mies. Schon wieder so ein rassistischer Frauenhasser und abscheulicher Typ an der Spitze. Diese ganze Entwicklung auf der Welt ist echt gefährlich für uns alle. @falscher_account
construct;sarc;leave_fact;sarc;Rechtsextreme Gruppen? >>> #QuatschWar'n Trump-Fans, ey. @kaffee_kruemel
construct;construct;construct;construct;Angeblich schon 2 Tote in Chemnitz... Aber denkt dran: Nix ist bisher offiziell bestätigt : https://twitter.com/FakeHandle123/status/1033799214650863629?s=19 …
opin;opin;construct;construct;Ey, was soll ich machen? Oft is das von der Industrie so verpackt... Hygiene? Obst nehm ich eigentlich immer lose, Plastikbeutel kann man ja öfter benutzen. Am Ende landet das Zeug dann sowieso im Müll für die Gelbe Tonne. Kaffee-to-go hab ich btw noch nie mitgenommen. @randomuser123
construct;leave_fact;construct;construct;Warum diese Doppelstandards? Versucht ihr etwa, bei den braunen Kleinstzellen zu punkten oder was soll der komische Vibe? @randomuser123
other;opin;opin;other;Chemnitz scheint heute voll die No-Go-Area zu sein...
opin;other;opin;opin;Also mit Ketten und Armstützen? Wer nicht auf der gleichen Wellenlänge mit den Politik-Ansichten von dem Event war, ist einfach nicht hingegangen. Mal ehrlich, da wurde doch Geld für die Opfer gesammelt. Warum dann nicht auch mit Musik supporten? Vor allem, wenn das Lineup alleine nicht wirklich die Anreise rechtfertigt. @fakeuser123
opin;opin;opin;opin;"7/ Das wäre dann sowas wie ’ne Art von ""weichem Recht"". Aber das is nur so’n Gedanke von mir. Egal: Die Diskussion über die Verbindlichkeit find ich persönlich voll die Scheindiskussion, da solltet Ihr Euch nix drauf einbilden. Wichtig is doch der Inhalt. Grüße!"
leave_fact;leave_fact;leave_fact;leave_fact;Drücken wir die Daumen, dass die AfD bei der LTW 2019 wesentlich über 60% landet, damit dieses seit Ewigkeiten drin hockende Gesindel, das nur gegen die Sächs*innen arbeitet, endlich abgezogen wird und Sachsen wieder klar kommt! @randomUser123
construct;leave_fact;leave_fact;leave_fact;Habt ihr euch von den ganzen rechten Hatern hier in den Kommentaren so beeinflussen lassen, dass ihr jetzt ihre Sprache übernehmt? #keineafd
other;sarc;leave_fact;sarc;"Die blau-braunen Trolle kriegste meist mit dem ""Mega Grundgesetz des Untergangs"" klein. Aber ey, die Grafik könnte echt noch nicer sein. @fakesupport123"
other;sarc;opin;sarc;Probier doch mal in deinem AfD Club anzufangen. Dann wirst du sicher für mehrere Jahre von Twitter verschwinden.
opin;construct;opin;sarc;Ja klar, dann kaufst du doch besser bei ner Firma, die keine Extra-Kosten wegen Nachrüsten hat, oder? Heißt halt Marktwirtschaft.
opin;opin;leave_fact;opin;Eines Tages checkt auch Frau Blümchen, was passiert wenn die Insekten alle weg sind. Kohle is nicht zum futtern, frag mal bei König Goldo. Voll krass, wie unverantwortlich mit unserer Umwelt umgegangen wird und was Lobbyisten so abziehen. @randomuser123
opin;other;construct;sarc;Werd ja fast noch n Helene Fischer Fan. Nee, das is zu krass. Aber so Sympathie für sie hab ich schon.
opin;construct;opin;construct;Mein Lieblingsthema (#DrogenGesetz) wird oft nur auf #Migranten runtergebrochen: Die seien die Ursache für den #DrogenKonsum, weil sie angeblich die meisten #Dealer sind. Voller Quatsch natürlich. Gäb's keine #Migranten, würden halt andere sozial schwache Leute in den Parks rumschleichen.#GrüneAid
opin;construct;construct;other;Soweit ich check, fällt der Bär bei der Betäubung nich direkt um, das zieht sich ne Weile. Im Gehege oder Wald is das sicher easy, aber in der Nähe von Leuten eher weniger cool. @tierfreund123
construct;opin;leave_fact;opin;Mit so nem billigen Populismus macht ihr doch genau die ganzen Trolle und Miesmacher stark, die ihr sonst immer an den Pranger stellt. Geht’s echt nur um Klicks? Schwach.
opin;leave_fact;leave_fact;opin;Bei Leuten wie dir hab ich immer das Gefühl, die leben voll in ihrer eigenen Blase. Oder gehören zur falschen Partei... @randomUser123
other;sarc;other;other;IM Müller hat voll hinter dem Chef vom BfV gestanden - und Zitat:
leave_fact;other;leave_fact;leave_fact;So 'n verlogener linkspopulistischer Quatsch, Menschen, die in Gaskammern gehören, mit Sozialmigration zu vergleichen. Zeigt mir echt, wie wenig manche Leute nachdenken. @falscheraccount123
sarc;leave_fact;leave_fact;sarc;und zack, da sind die besorgten bürger (afd-leute) wieder mit ihren querdenkerideen am start #plattehatnenriss#wahrheitstutweh
leave_fact;leave_fact;leave_fact;leave_fact;Du bist echt dumm, dir fehlt voll die Nachtruhe. Geh in Rente und chill die Arbeiter aus. Denk mal dran, was die Forschung sagt: Zu wenig Schlaf is echt schädlich.
construct;other;other;other;Ich sag nur kafeekünstler kafeekünstler...
opin;opin;opin;opin;Man müsste viel mehr Kohle in Bildung und Forschung stecken!
opin;other;leave_fact;opin;Die hatten nur damit zu tun, Wohnraum knapp zu halten. Den vorhandenen Wohnraum durch Luxus-Sanierungen teurer zu machen. Mehr Kohle für die dicken Fische und die kleinen unten weiter schröpfen. Egal was los ist, wir haben Politiker, über die ich besser nichts sagen sollte, was ich von ihnen denke. @nox_real
sarc;other;other;other;Okay. Deinen Wünschen komme ich nach. Wähl die @xyz123 mal.
construct;leave_fact;leave_fact;sarc;Wenn die Söders von Deutschland für ihren Bierzelttalk am Stammtisch, der anderen schadet, kritisch angegangen werden, fühlen die sich direkt angegriffen. Narzis denken halt immer, dass über ihnen nur noch Gott thronen kann.... @fakesocial123
construct;opin;opin;opin;Und das trotz fallender Reallöhne. Können ja wohl kaum die normalen Arbeiter gemeint sein. Mal ehrlich: Hier geht’s um Kohle aus Kapital. DIE REICHEN werden immer reicher. @randomuser123
other;sarc;opin;sarc;Hier mein kleines „Waldliebe“-Gedicht: »Naturfans steh'n voll auf alte Bäumeund chillen gern gewaltlos im Grünen.Aber wenn’s sein mussund der Staat mit Härterangeht, räumen sie fixihr Dorf ganz friedlich.«#GrünerForst @naturecrew123
construct;other;construct;construct;„Locker“? Hab von Gauland gehört (DLF), dass Merz echt n Problem für die AfD sein könnte. @randomuser123
opin;other;opin;other;Irgendwie haben die großen Brauereien alle Biere, die gleich schmecken. Voll auf den Mainstream-Geschmack getrimmt. Richtig leckeres Bier kommt von den kleinen Brauereien aus der Region.
sarc;sarc;leave_fact;sarc;Gründ er halt ne ganz neue Partei: die NCP! Nationalchristliche Partei. Da können dann all die AfD-Rausgeschmissenen (Wie war der Name nochmal? Und der andere davor?? Schon verpeilt....) mitmischen. @randomaccount123
opin;opin;opin;opin;Die Identitäre Bewegung und vor allem Martin Sellner verdienen meinen echten Respekt! Wenn Leute vom Verfassungsschutz das ähnlich sehen, dann hab ich echt Hoffnung für die Zeit nach #Merkel! @falscher_account
leave_fact;leave_fact;sarc;sarc;Bevor du weiter schreibst, mach erstmal deine Hausaufgaben und check die Sachen, die ich dir geschrieben hab...
construct;construct;leave_fact;opin;Der #Hater @xyz hat einfach ALLE als Tiere abgestempelt. Die Entschuldigung (um den Streit zu beruhigen) kam nicht von ihm selbst. Du setzt dich für nen menschenfeindlichen Rassisten ein!
construct;opin;opin;construct;"Friedrich Merz ist wie der lebendige Beweis für den furchtbaren Spruch ""Money rules die Welt"". Wenn das passiert, is das der Todesstoß für Demokratie in Deutschland. Hoffentlich bleibt uns das erspart. Krasser Kapitalismus endet immer in Faschismus, schaut euch mal die USA an. @falscheraccount123"
sarc;sarc;opin;sarc;Aber egal, hauptsache das Agrarministerium haut gleichzeitig n Wochenende im Baumhaus raus.
construct;construct;opin;opin;Dann müsste man ja eigentlich auch Alkohol und Nikotin verbieten und die Ausgabe von Schmerz- oder Schlafmedis viel härter überwachen. Sind ja alles Drogen. Also, erklärt mal jemand, was genau an Cannabis schlimmer sein soll als an Alkohol? @falscheperson
construct;sarc;construct;sarc;Der Verfassungsschutz kann alle im Auge behalten, dafür kriegen die Chaoten doch Knete! Was am Ende dabei rauskommt, ist dann ne andere Nummer.
construct;opin;opin;opin;Schade, dass so viele in den Kommentaren zur Geschlechterforschung keine Wissenschaft sehen, obwohl sie sich gar nicht richtig damit beschäftigt haben und stattdessen lieber ihre eigene gefühlte oder vermeintliche Wahrheit verbreiten. @randomuser123
other;other;construct;other;"Hab mich beim ersten Mal aufwachen voll auf ""2:45"" verlassen und check grad, dass es erst 02:57 Uhr is... krass @_nachtpirat_"
opin;opin;opin;other;@user123 @kirchenleiter Was passiert, wenn alle Leute ohne Zukunft zu uns strömen? Die Ära der Sozialpädagogen in merkwürdigen Outfits ist vorbei. Nächstenliebe JA Wahrheit JA Es wird höchste Zeit, das Ganze mal ehrlich und kritisch zu betrachten.
leave_fact;leave_fact;leave_fact;construct;Dann würd ich mal lieber genauer recherchieren, dein Kommentar zeigt eindeutig, dass du keine Ahnung hast. @randomuser123
opin;leave_fact;leave_fact;leave_fact;Wow, hier sind ja wieder mega viele anonyme Trolle oder Bots mit 2-5 Followern am Start. Diese AfD-Melde-Seiten zeigen nochmal klar, wofür die AfD steht – Kinder zu Verrätern machen. Echt widerlich! @falschequelle123
opin;other;opin;opin;Ursache und Wirkung, Leute. Ach ja, voll populistisch zu sagen, Populismus kommt von der AfD oder die AfD gibt’s nur wegen Populismus. Populismus? Das ist das Baby von allen Parteien, ehrlich! Wer schummelt, verliert am Ende!! @randomuser123
opin;opin;opin;opin;Mit all dem Stress wie Klimaänderung, krasser Migration und voll schneller, unbedachter Digitalisierung KEINE Angst zu zeigen wär voll verrückt. Die Shops wollen den dauerkonsumfreudigen, abgelenkten und politikfernen Käufer. Man darf dem Handel echt nich mehr zuhören. @randomuser123
construct;leave_fact;leave_fact;opin;"Ich hab mich grad echt mega beherrschen müssen, sonst hätt ich voll gekotzt! Was zur Hölle geht in dem hochnäsigen eingebildeten Typen vor? Meint der echt, die Flüchtlinge sind aus Spaß aus ihrem Land geflohen?! Die CSU kann das ""christlich"" echt aus ihrem Namen streichen, Alter. @randomuser123"
leave_fact;leave_fact;leave_fact;leave_fact;Was für ne Überraschung! Bei den Leuten da hat doch jeder irgendwie was Schwarzes am Stecken! @falscheraccount23
opin;opin;opin;opin;Klaro, wenn ich im Vorstand wär oder Politiker, könnt ich locker bis 69 oder sogar 90 einfach nur faul rumhängen und coole Sprüche bringen. Aber bin ich halt nicht. Das Steuer- und Rentensystem braucht ne fette Reform! Mehr Kohle von den Firmen her!! @random_user123
construct;leave_fact;leave_fact;leave_fact;Wer - so wie #KleinMax - offen jemanden backed, der - ähnlich #GrossTheo - das 3. Reich von Hitler als Vorbild feiert, hat wohl selbst mehr als nur ein kleines #Rassismus-Ding am Start. #Deutschland bleibt für Totalitäre, Faschos & Rassisten immer ein dankbares Ziel.
construct;sarc;sarc;opin;Nee, keine Knäste, sondern Lager für Leute. Warum fängt man eigentlich nicht direkt mit vergasen an? #FakeHandle123
construct;leave_fact;opin;opin;"Dieser Clown, der Präsident vom falschen Verfassungsschutz, hat schon bei der NSU Mordserie gezeigt, wie ""seriös"" er ist. Mein Gefühl sagt mir, der is 'n AFD-Spion, der gegen den Staat am Start is. @randomuser123"
other;leave_fact;construct;leave_fact;Was ich viel krasser find, is dass #Panorama @LisaMeyer23 aus unerklärlichen Gründen und mega regierungstreu wohl nie berichtet hat, dass die #CDU #CSU fette Spenden von #BMW Quandt+Klatten abbekommen hat! Und voll komisch, wie die Autolobby dafür im Abgasskandal krass bevorzugt wurde und wird!!
opin;opin;opin;opin;Ob die #FDP der #CDU immer die Mehrheit gab oder jetzt eventuell die #Grünen mit der #CSU koalieren, ist eigentlich egal und zeigt, worum’s wirklich geht: Plätze und damit Einfluss. Wenn die CSU ihren üblichen Bayern-Kurs durchgezogen hätte, wär wohl nichts passiert.
leave_fact;opin;other;other;lass uns erstmal schauen, was da eigentlich los war... wär ja nich das erste mal, dass deutsche betrunkene Aktivisten da mitgemischt haben
construct;opin;construct;opin;Furchtbar! Hört auf, bevor es schlimmer wird! Z
construct;opin;opin;opin;Verhältnisse in D, nee, bitte nicht. Was geht nur in den Köpfen von den Leuten ab? Uns geht's doch besser als je zuvor. Schon seit 73 Jahren leben wir in Frieden. Und der Botschafter in D zeigt offen seine Bewunderung für den rechtsextremen @falscheruser. Was soll der Quatsch?
opin;construct;opin;opin;Ich sag einfach mal, Mehrausgaben werden nur akzeptiert, wenn sie echt die Pflege verbessern. @gesundheitfan123
other;sarc;opin;opin;In D wär ihr nur der Kopf gestreichelt worden und man hätte Dich geduzt...
opin;construct;opin;opin;Also anscheinend haben wir zu wenige Welten. Aber mal ehrlich, wir gammeln auch schon über 40 Jahre rum und haben’s nicht mal zum Mond, geschweige denn zum Mars, geschafft. Irgendwann geht ’ne Ein-Planeten-Spezies sowieso den Bach runter. @randomuser123
opin;construct;opin;opin;Man muss die Texte nich unbedingt feiern. Und außerdem sind das Texte von 2013, die Band hat sich seitdem auch verändert, im neuen Album geht’s um Polizeigewalt, NSU und so. Menschen und Bands können sich eben wandeln. (2/2)
construct;other;opin;construct;Kunstfreiheit gilt natürlich auch für #FDP. Und klar, Satire-Videos sind immer Fakes! Also locker bleiben und Kekse schnappen.
leave_fact;leave_fact;leave_fact;leave_fact;Merz bleibt einfach ein hochnäsiger Typ. @ParteibossX @frakMuster
construct;leave_fact;opin;leave_fact;Und was passiert? Nix. Die Rechten können labern, lügen und mogeln, weil jeder Schiss vor denen hat. Von wegen starke Demokratie. Wir brauchen endlich Politiker mit Rückgrat.
opin;opin;opin;opin;Finde es voll richtig, wenn man sich gegen Hass und Menschenfeindlichkeit stellt.
construct;construct;opin;construct;"Man muss im Kopf behalten, dass 1. die Forschenden selbst davor warnen, allgemeine Schlüsse zu ziehen und 2. es ""nur"" um relativ großes Mikroplastik ging. Also 1. heißt das nicht automatisch, dass Plastik überall ist, auch nicht sicher im Menschen. 2. braucht es definitiv noch mehr Studien! @randomuser123"
sarc;other;other;other;AkP gegen AfD - Runde 1
leave_fact;leave_fact;leave_fact;sarc;Hey, schnapp dir eins, damit der Kopf wieder klar wird, yo @cooldude123!
other;other;other;other;Ab 2019 tickt die Zeit ganz anders.
construct;other;other;other;"Also... Wenn's um 7 Uhr früh schon so hell is wie vorher um 8 und nachmittags um 18 Uhr schon so dunkel wie früher um 19, dann denk ich mir: ""Ab Sonntag wird's morgens wieder FRÜHER licht und abends FRÜHER dunkel."" Oder wat meint ihr? @random_user123"
other;other;other;other;Oh yes! Oh YEAH!! OH YEAH!!!! wuhuuu!
construct;sarc;other;sarc;Fragt echt wer ohne jede Hemmung, ob man „behindert“ als Beleidigung benutzen darf. Voll unreal.
leave_fact;sarc;leave_fact;sarc;Hm, spannend, aus welchem Buch hast du das? Schneewittchen oder vielleicht eher Harry Potter? Findet man dich auch in Aufrichtig und Wissend? #AllesKopfschmerzLeute #JobIstLebensSinn #NichtOhneMeinTuch @crazy_fakeuser
construct;opin;opin;opin;Weil das totaler Blödsinn ist. Plastik ist mega flexibel und zählt zu den praktischsten Stoffen überhaupt. Ohne Plastik wären wir noch voll im Mittelalter. Und solange's keinen guten Ersatz gibt, will ich nix anderes haben. @randomuser123
sarc;other;sarc;sarc;Glückwunsch 97% und das is immer noch zu viel für euch......
opin;opin;other;other;Genau so.
other;other;other;other;@cooldude hätte mega stolz auf dich sein können!
opin;opin;leave_fact;other;Seine Rede macht irgendwie null Sinn...
opin;opin;opin;opin;Es wird echt immer verrückter
sarc;sarc;other;sarc;Woher das wohl herstammt?
opin;sarc;leave_fact;opin;Wer glaubt denn ernsthaft, dass Frau Xander vertrauenswürdig ist? Echt jetzt.
sarc;sarc;sarc;sarc;Nee, voll krass. Echt jetzt, wer hätt das gedacht?
opin;opin;opin;opin;Ich find sie mega gut. Ende der Durchsage. Den Respekt, den die großen Bosse der Welt ihr geben, müssen andere erstmal abliefern.
other;sarc;sarc;sarc;"Na dann, können wir uns jetzt wieder auf die wirklich wichtigen Sachen fokussieren und all die mega schlauen Couch-Coaches können langsam mal wieder chillen... senkt auch das Risiko fürn Herzinfarkt ;-) @randomuser123"
construct;construct;construct;sarc;"Zitat: ""Genauso wie letztes Jahr"". Offensichtlich wurde das aber nicht erwähnt. Nenn mich ruhig pingelig, aber ..."
sarc;other;opin;other;Jetzt sind wir dran mit Rache. An all den wichtigen Dingen, die wir aus den USA holen. Und die Holländer haben viel geilere Erdnussbutter. Die Iren und Schotten machen sowieso besseren Whiskey. #FakeMention123
leave_fact;leave_fact;leave_fact;other;Du brauchst echt n Psychiater! @randomuser123
opin;opin;leave_fact;opin;Warum wurd der denn nich gefeuert? Wär echt mal Zeit für persönliche Verantwortung, wenn so Leute unser Grundrecht auf körperliche Unversehrtheit angreifen. #CSU #CDU #SPD @fakespot123
other;other;other;other;HahahahahahahahahahahahHahaha hahahahahahahahaahahah hahahahahahahahaahahhhhahahahah hahahahahahahahahahahahhhhhhahahahahahahhahhhhhhhh
other;other;other;other;wat
leave_fact;opin;leave_fact;opin;Endlich kapiert, was für’n Typ das is. Voll machtgeil.
other;opin;opin;opin;Der hat’s echt net drauf!
leave_fact;leave_fact;leave_fact;leave_fact;die bescheuerte nuss is von der straß!! @fakespot123
other;construct;construct;other;Den gibt's schon längst.
opin;other;sarc;sarc;Ich hab zuerst gedacht, dass das ne Nachricht von @NewsWitz wäre.
other;opin;other;other;Endlos Fakten. Nur mal so als Beispiel.
sarc;leave_fact;opin;leave_fact;Wow, das wird spannend, kaum im Amt und schon wieder zurückgetreten, oder? Oder gibt's doch ne #dunkleKoalition #neueKoalitionChaos
opin;opin;opin;opin;Da muss man erstmal die Wahl in Hessen abwarten und genau gucken.
leave_fact;leave_fact;leave_fact;leave_fact;Der kleine Typ sollte echt mal checken, wer hier eigentlich Beweise liefern muss. So ein blöder Kerl.
sarc;sarc;other;other;Träum doch einfach weiter, ey
construct;construct;opin;construct;"Heilige Kacke, da sind mega viele Rechenfehler drin. Schon ganz am Anfang mit dem ""20 Mille pro Jahr"". Klar, Leute sterben in Afrika, weil nicht genug Wasser, Essen und teils Impfungen vorhanden sind. (1) @fakeuser123"
opin;other;other;other;Nnnnnneeeiiiiiiinnnnnnnnnnnnnnnnnnnnnnnnn
construct;leave_fact;other;sarc;Voll real und so... #fakefacts
construct;other;construct;construct;Jedenfall https://en.m.wikipedia.org/wiki/List_of_wolf_attacks ... @randomuser123
leave_fact;leave_fact;leave_fact;other;Da nimmt ein S-Klasse Politiker das Thema zum Glück mal auf!
opin;opin;opin;other;Respekt, Herr Präsident! Sie sagen, was viele denken, aber keiner sagt. Ganz meine Meinung, Sie liegen absolut richtig.
sarc;other;construct;other;Es dreht sich ja nicht um #Deutschland sondern nur um das zentrale Projekt #einJobfürMartin
construct;sarc;leave_fact;sarc;"Da stehen noch offene Fragen von deinem letzten ""Engagement"" im Raum, wie wär's mal im Leben VERANTWORTUNG zu zeigen?"
other;other;other;other;Alt-Ctrl-EntfNetz
leave_fact;other;leave_fact;other;Mega nice, ich meld mich jetzt als A10-Warthog Angriffsflieger an #lgbtq #parteiXYZ #germanygehtunter @user123
leave_fact;opin;other;other;Dann kann er sich doch selber zerlegen
